# taxon distribution range models
# data save on : 2024-04-24T10:35:01-05:00
taxon	type	age	equator	pixel	density
Cardiospermum halicacabum	points	0	120	2028	1.000000
Cardiospermum halicacabum	points	0	120	2029	1.000000
Cardiospermum halicacabum	points	0	120	2031	1.000000
Cardiospermum halicacabum	points	0	120	2032	1.000000
Cardiospermum halicacabum	points	0	120	2034	1.000000
Cardiospermum halicacabum	points	0	120	2035	1.000000
Cardiospermum halicacabum	points	0	120	2036	1.000000
Cardiospermum halicacabum	points	0	120	2051	1.000000
Cardiospermum halicacabum	points	0	120	2052	1.000000
Cardiospermum halicacabum	points	0	120	2054	1.000000
Cardiospermum halicacabum	points	0	120	2055	1.000000
Cardiospermum halicacabum	points	0	120	2056	1.000000
Cardiospermum halicacabum	points	0	120	2057	1.000000
Cardiospermum halicacabum	points	0	120	2062	1.000000
Cardiospermum halicacabum	points	0	120	2063	1.000000
Cardiospermum halicacabum	points	0	120	2064	1.000000
Cardiospermum halicacabum	points	0	120	2066	1.000000
Cardiospermum halicacabum	points	0	120	2085	1.000000
Cardiospermum halicacabum	points	0	120	2087	1.000000
Cardiospermum halicacabum	points	0	120	2092	1.000000
Cardiospermum halicacabum	points	0	120	2147	1.000000
Cardiospermum halicacabum	points	0	120	2148	1.000000
Cardiospermum halicacabum	points	0	120	2150	1.000000
Cardiospermum halicacabum	points	0	120	2176	1.000000
Cardiospermum halicacabum	points	0	120	2181	1.000000
Cardiospermum halicacabum	points	0	120	2182	1.000000
Cardiospermum halicacabum	points	0	120	2183	1.000000
Cardiospermum halicacabum	points	0	120	2187	1.000000
Cardiospermum halicacabum	points	0	120	2188	1.000000
Cardiospermum halicacabum	points	0	120	2206	1.000000
Cardiospermum halicacabum	points	0	120	2207	1.000000
Cardiospermum halicacabum	points	0	120	2211	1.000000
Cardiospermum halicacabum	points	0	120	2266	1.000000
Cardiospermum halicacabum	points	0	120	2267	1.000000
Cardiospermum halicacabum	points	0	120	2268	1.000000
Cardiospermum halicacabum	points	0	120	2269	1.000000
Cardiospermum halicacabum	points	0	120	2270	1.000000
Cardiospermum halicacabum	points	0	120	2276	1.000000
Cardiospermum halicacabum	points	0	120	2278	1.000000
Cardiospermum halicacabum	points	0	120	2297	1.000000
Cardiospermum halicacabum	points	0	120	2303	1.000000
Cardiospermum halicacabum	points	0	120	2304	1.000000
Cardiospermum halicacabum	points	0	120	2305	1.000000
Cardiospermum halicacabum	points	0	120	2306	1.000000
Cardiospermum halicacabum	points	0	120	2308	1.000000
Cardiospermum halicacabum	points	0	120	2326	1.000000
Cardiospermum halicacabum	points	0	120	2332	1.000000
Cardiospermum halicacabum	points	0	120	2333	1.000000
Cardiospermum halicacabum	points	0	120	2335	1.000000
Cardiospermum halicacabum	points	0	120	2338	1.000000
Cardiospermum halicacabum	points	0	120	2386	1.000000
Cardiospermum halicacabum	points	0	120	2388	1.000000
Cardiospermum halicacabum	points	0	120	2389	1.000000
Cardiospermum halicacabum	points	0	120	2391	1.000000
Cardiospermum halicacabum	points	0	120	2393	1.000000
Cardiospermum halicacabum	points	0	120	2397	1.000000
Cardiospermum halicacabum	points	0	120	2418	1.000000
Cardiospermum halicacabum	points	0	120	2420	1.000000
Cardiospermum halicacabum	points	0	120	2422	1.000000
Cardiospermum halicacabum	points	0	120	2423	1.000000
Cardiospermum halicacabum	points	0	120	2424	1.000000
Cardiospermum halicacabum	points	0	120	2425	1.000000
Cardiospermum halicacabum	points	0	120	2426	1.000000
Cardiospermum halicacabum	points	0	120	2431	1.000000
Cardiospermum halicacabum	points	0	120	2451	1.000000
Cardiospermum halicacabum	points	0	120	2452	1.000000
Cardiospermum halicacabum	points	0	120	2453	1.000000
Cardiospermum halicacabum	points	0	120	2455	1.000000
Cardiospermum halicacabum	points	0	120	2458	1.000000
Cardiospermum halicacabum	points	0	120	2459	1.000000
Cardiospermum halicacabum	points	0	120	2460	1.000000
Cardiospermum halicacabum	points	0	120	2507	1.000000
Cardiospermum halicacabum	points	0	120	2508	1.000000
Cardiospermum halicacabum	points	0	120	2515	1.000000
Cardiospermum halicacabum	points	0	120	2520	1.000000
Cardiospermum halicacabum	points	0	120	2521	1.000000
Cardiospermum halicacabum	points	0	120	2537	1.000000
Cardiospermum halicacabum	points	0	120	2540	1.000000
Cardiospermum halicacabum	points	0	120	2544	1.000000
Cardiospermum halicacabum	points	0	120	2545	1.000000
Cardiospermum halicacabum	points	0	120	2568	1.000000
Cardiospermum halicacabum	points	0	120	2569	1.000000
Cardiospermum halicacabum	points	0	120	2570	1.000000
Cardiospermum halicacabum	points	0	120	2572	1.000000
Cardiospermum halicacabum	points	0	120	2573	1.000000
Cardiospermum halicacabum	points	0	120	2576	1.000000
Cardiospermum halicacabum	points	0	120	2580	1.000000
Cardiospermum halicacabum	points	0	120	2581	1.000000
Cardiospermum halicacabum	points	0	120	2625	1.000000
Cardiospermum halicacabum	points	0	120	2626	1.000000
Cardiospermum halicacabum	points	0	120	2627	1.000000
Cardiospermum halicacabum	points	0	120	2635	1.000000
Cardiospermum halicacabum	points	0	120	2637	1.000000
Cardiospermum halicacabum	points	0	120	2638	1.000000
Cardiospermum halicacabum	points	0	120	2639	1.000000
Cardiospermum halicacabum	points	0	120	2662	1.000000
Cardiospermum halicacabum	points	0	120	2664	1.000000
Cardiospermum halicacabum	points	0	120	2688	1.000000
Cardiospermum halicacabum	points	0	120	2689	1.000000
Cardiospermum halicacabum	points	0	120	2690	1.000000
Cardiospermum halicacabum	points	0	120	2691	1.000000
Cardiospermum halicacabum	points	0	120	2692	1.000000
Cardiospermum halicacabum	points	0	120	2693	1.000000
Cardiospermum halicacabum	points	0	120	2694	1.000000
Cardiospermum halicacabum	points	0	120	2697	1.000000
Cardiospermum halicacabum	points	0	120	2700	1.000000
Cardiospermum halicacabum	points	0	120	2745	1.000000
Cardiospermum halicacabum	points	0	120	2746	1.000000
Cardiospermum halicacabum	points	0	120	2747	1.000000
Cardiospermum halicacabum	points	0	120	2753	1.000000
Cardiospermum halicacabum	points	0	120	2755	1.000000
Cardiospermum halicacabum	points	0	120	2756	1.000000
Cardiospermum halicacabum	points	0	120	2757	1.000000
Cardiospermum halicacabum	points	0	120	2785	1.000000
Cardiospermum halicacabum	points	0	120	2786	1.000000
Cardiospermum halicacabum	points	0	120	2812	1.000000
Cardiospermum halicacabum	points	0	120	2813	1.000000
Cardiospermum halicacabum	points	0	120	2814	1.000000
Cardiospermum halicacabum	points	0	120	2816	1.000000
Cardiospermum halicacabum	points	0	120	2864	1.000000
Cardiospermum halicacabum	points	0	120	2865	1.000000
Cardiospermum halicacabum	points	0	120	2868	1.000000
Cardiospermum halicacabum	points	0	120	2871	1.000000
Cardiospermum halicacabum	points	0	120	2872	1.000000
Cardiospermum halicacabum	points	0	120	2873	1.000000
Cardiospermum halicacabum	points	0	120	2896	1.000000
Cardiospermum halicacabum	points	0	120	2897	1.000000
Cardiospermum halicacabum	points	0	120	2900	1.000000
Cardiospermum halicacabum	points	0	120	2901	1.000000
Cardiospermum halicacabum	points	0	120	2902	1.000000
Cardiospermum halicacabum	points	0	120	2927	1.000000
Cardiospermum halicacabum	points	0	120	2928	1.000000
Cardiospermum halicacabum	points	0	120	2929	1.000000
Cardiospermum halicacabum	points	0	120	2931	1.000000
Cardiospermum halicacabum	points	0	120	2932	1.000000
Cardiospermum halicacabum	points	0	120	2944	1.000000
Cardiospermum halicacabum	points	0	120	2980	1.000000
Cardiospermum halicacabum	points	0	120	2981	1.000000
Cardiospermum halicacabum	points	0	120	2982	1.000000
Cardiospermum halicacabum	points	0	120	2983	1.000000
Cardiospermum halicacabum	points	0	120	2984	1.000000
Cardiospermum halicacabum	points	0	120	2985	1.000000
Cardiospermum halicacabum	points	0	120	2987	1.000000
Cardiospermum halicacabum	points	0	120	2988	1.000000
Cardiospermum halicacabum	points	0	120	3005	1.000000
Cardiospermum halicacabum	points	0	120	3007	1.000000
Cardiospermum halicacabum	points	0	120	3008	1.000000
Cardiospermum halicacabum	points	0	120	3009	1.000000
Cardiospermum halicacabum	points	0	120	3012	1.000000
Cardiospermum halicacabum	points	0	120	3013	1.000000
Cardiospermum halicacabum	points	0	120	3015	1.000000
Cardiospermum halicacabum	points	0	120	3016	1.000000
Cardiospermum halicacabum	points	0	120	3040	1.000000
Cardiospermum halicacabum	points	0	120	3041	1.000000
Cardiospermum halicacabum	points	0	120	3042	1.000000
Cardiospermum halicacabum	points	0	120	3045	1.000000
Cardiospermum halicacabum	points	0	120	3046	1.000000
Cardiospermum halicacabum	points	0	120	3047	1.000000
Cardiospermum halicacabum	points	0	120	3048	1.000000
Cardiospermum halicacabum	points	0	120	3093	1.000000
Cardiospermum halicacabum	points	0	120	3094	1.000000
Cardiospermum halicacabum	points	0	120	3095	1.000000
Cardiospermum halicacabum	points	0	120	3096	1.000000
Cardiospermum halicacabum	points	0	120	3097	1.000000
Cardiospermum halicacabum	points	0	120	3098	1.000000
Cardiospermum halicacabum	points	0	120	3100	1.000000
Cardiospermum halicacabum	points	0	120	3101	1.000000
Cardiospermum halicacabum	points	0	120	3119	1.000000
Cardiospermum halicacabum	points	0	120	3121	1.000000
Cardiospermum halicacabum	points	0	120	3124	1.000000
Cardiospermum halicacabum	points	0	120	3127	1.000000
Cardiospermum halicacabum	points	0	120	3128	1.000000
Cardiospermum halicacabum	points	0	120	3129	1.000000
Cardiospermum halicacabum	points	0	120	3156	1.000000
Cardiospermum halicacabum	points	0	120	3158	1.000000
Cardiospermum halicacabum	points	0	120	3159	1.000000
Cardiospermum halicacabum	points	0	120	3160	1.000000
Cardiospermum halicacabum	points	0	120	3205	1.000000
Cardiospermum halicacabum	points	0	120	3206	1.000000
Cardiospermum halicacabum	points	0	120	3207	1.000000
Cardiospermum halicacabum	points	0	120	3208	1.000000
Cardiospermum halicacabum	points	0	120	3209	1.000000
Cardiospermum halicacabum	points	0	120	3210	1.000000
Cardiospermum halicacabum	points	0	120	3211	1.000000
Cardiospermum halicacabum	points	0	120	3212	1.000000
Cardiospermum halicacabum	points	0	120	3233	1.000000
Cardiospermum halicacabum	points	0	120	3235	1.000000
Cardiospermum halicacabum	points	0	120	3238	1.000000
Cardiospermum halicacabum	points	0	120	3239	1.000000
Cardiospermum halicacabum	points	0	120	3268	1.000000
Cardiospermum halicacabum	points	0	120	3270	1.000000
Cardiospermum halicacabum	points	0	120	3271	1.000000
Cardiospermum halicacabum	points	0	120	3272	1.000000
Cardiospermum halicacabum	points	0	120	3313	1.000000
Cardiospermum halicacabum	points	0	120	3314	1.000000
Cardiospermum halicacabum	points	0	120	3315	1.000000
Cardiospermum halicacabum	points	0	120	3316	1.000000
Cardiospermum halicacabum	points	0	120	3317	1.000000
Cardiospermum halicacabum	points	0	120	3318	1.000000
Cardiospermum halicacabum	points	0	120	3342	1.000000
Cardiospermum halicacabum	points	0	120	3343	1.000000
Cardiospermum halicacabum	points	0	120	3375	1.000000
Cardiospermum halicacabum	points	0	120	3378	1.000000
Cardiospermum halicacabum	points	0	120	3419	1.000000
Cardiospermum halicacabum	points	0	120	3420	1.000000
Cardiospermum halicacabum	points	0	120	3422	1.000000
Cardiospermum halicacabum	points	0	120	3423	1.000000
Cardiospermum halicacabum	points	0	120	3424	1.000000
Cardiospermum halicacabum	points	0	120	3481	1.000000
Cardiospermum halicacabum	points	0	120	3483	1.000000
Cardiospermum halicacabum	points	0	120	3523	1.000000
Cardiospermum halicacabum	points	0	120	3524	1.000000
Cardiospermum halicacabum	points	0	120	3525	1.000000
Cardiospermum halicacabum	points	0	120	3526	1.000000
Cardiospermum halicacabum	points	0	120	3574	1.000000
Cardiospermum halicacabum	points	0	120	3582	1.000000
Cardiospermum halicacabum	points	0	120	3583	1.000000
Cardiospermum halicacabum	points	0	120	3623	1.000000
Cardiospermum halicacabum	points	0	120	3681	1.000000
Castanospora alphandii	points	0	120	2932	1.000000
Castanospora alphandii	points	0	120	3047	1.000000
Castanospora alphandii	points	0	120	3048	1.000000
Castanospora alphandii	points	0	120	3159	1.000000
Castanospora alphandii	points	0	120	3271	1.000000
Castanospora alphandii	points	0	120	3378	1.000000
Castanospora alphandii	points	0	120	3379	1.000000
Castanospora alphandii	points	0	120	3483	1.000000
Cnesmocarpon dasyantha	points	0	120	2461	1.000000
Cnesmocarpon dasyantha	points	0	120	2582	1.000000
Cnesmocarpon dasyantha	points	0	120	2700	1.000000
Cnesmocarpon dasyantha	points	0	120	2932	1.000000
Cnesmocarpon dasyantha	points	0	120	3047	1.000000
Cnesmocarpon dasyantha	points	0	120	3271	1.000000
Cnesmocarpon dasyantha	points	0	120	3378	1.000000
Conchopetalum brachysepalum	points	0	120	2901	1.000000
Conchopetalum brachysepalum	points	0	120	2902	1.000000
Conchopetalum brachysepalum	points	0	120	3017	1.000000
Conchopetalum brachysepalum	points	0	120	3239	1.000000
Conchopetalum brachysepalum	points	0	120	3240	1.000000
Cossinia australiana	points	0	120	3271	1.000000
Cossinia australiana	points	0	120	3272	1.000000
Cossinia australiana	points	0	120	3378	1.000000
Cossinia australiana	points	0	120	3379	1.000000
Cubilia cubili	points	0	120	1738	1.000000
Cubilia cubili	points	0	120	1739	1.000000
Cubilia cubili	points	0	120	1856	1.000000
Cubilia cubili	points	0	120	1975	1.000000
Cubilia cubili	points	0	120	2092	1.000000
Cubilia cubili	points	0	120	2093	1.000000
Cubilia cubili	points	0	120	2209	1.000000
Cubilia cubili	points	0	120	2210	1.000000
Cubilia cubili	points	0	120	2212	1.000000
Cubilia cubili	points	0	120	2214	1.000000
Cubilia cubili	points	0	120	2332	1.000000
Cubilia cubili	points	0	120	2335	1.000000
Cubilia cubili	points	0	120	2453	1.000000
Cubilia cubili	points	0	120	2454	1.000000
Cubilia cubili	points	0	120	2572	1.000000
Cupania dentata	points	0	120	1328	1.000000
Cupania dentata	points	0	120	1439	1.000000
Cupania dentata	points	0	120	1441	1.000000
Cupania dentata	points	0	120	1552	1.000000
Cupania dentata	points	0	120	1553	1.000000
Cupania dentata	points	0	120	1555	1.000000
Cupania dentata	points	0	120	1556	1.000000
Cupania dentata	points	0	120	1670	1.000000
Cupania dentata	points	0	120	1671	1.000000
Cupania dentata	points	0	120	1789	1.000000
Cupania hirsuta	points	0	120	1906	1.000000
Cupania hirsuta	points	0	120	1908	1.000000
Cupania hirsuta	points	0	120	1909	1.000000
Cupania hirsuta	points	0	120	1914	1.000000
Cupania hirsuta	points	0	120	2029	1.000000
Cupania hirsuta	points	0	120	2030	1.000000
Cupania hirsuta	points	0	120	2032	1.000000
Cupania hirsuta	points	0	120	2033	1.000000
Cupania hirsuta	points	0	120	2034	1.000000
Cupania hirsuta	points	0	120	2035	1.000000
Cupania hirsuta	points	0	120	2036	1.000000
Cupania hirsuta	points	0	120	2152	1.000000
Cupania hirsuta	points	0	120	2153	1.000000
Cupania hirsuta	points	0	120	2154	1.000000
Cupania hirsuta	points	0	120	2155	1.000000
Cupania hirsuta	points	0	120	2270	1.000000
Cupania hirsuta	points	0	120	2272	1.000000
Cupania hirsuta	points	0	120	2275	1.000000
Cupania hirsuta	points	0	120	2276	1.000000
Cupania hirsuta	points	0	120	2393	1.000000
Cupania hirsuta	points	0	120	2395	1.000000
Cupania hirsuta	points	0	120	2512	1.000000
Cupania hirsuta	points	0	120	2517	1.000000
Cupania hirsuta	points	0	120	2872	1.000000
Cupania hirsuta	points	0	120	2873	1.000000
Cupania hirsuta	points	0	120	2989	1.000000
Cupania rubiginosa	points	0	120	1913	1.000000
Cupania rubiginosa	points	0	120	1914	1.000000
Cupania rubiginosa	points	0	120	2032	1.000000
Cupania rubiginosa	points	0	120	2033	1.000000
Cupania rubiginosa	points	0	120	2034	1.000000
Cupania rubiginosa	points	0	120	2036	1.000000
Cupania rubiginosa	points	0	120	2150	1.000000
Cupania rubiginosa	points	0	120	2151	1.000000
Cupania rubiginosa	points	0	120	2152	1.000000
Cupania rubiginosa	points	0	120	2153	1.000000
Cupania rubiginosa	points	0	120	2155	1.000000
Cupania rubiginosa	points	0	120	2270	1.000000
Cupania rubiginosa	points	0	120	2271	1.000000
Cupania rubiginosa	points	0	120	2272	1.000000
Cupania rubiginosa	points	0	120	2273	1.000000
Cupania rubiginosa	points	0	120	2276	1.000000
Cupania rubiginosa	points	0	120	2392	1.000000
Cupania rubiginosa	points	0	120	2393	1.000000
Cupania rubiginosa	points	0	120	2396	1.000000
Cupania rubiginosa	points	0	120	2397	1.000000
Cupania rubiginosa	points	0	120	2512	1.000000
Cupania rubiginosa	points	0	120	2513	1.000000
Cupania rubiginosa	points	0	120	2516	1.000000
Cupania rubiginosa	points	0	120	2517	1.000000
Cupania rubiginosa	points	0	120	2518	1.000000
Cupania rubiginosa	points	0	120	2629	1.000000
Cupania rubiginosa	points	0	120	2630	1.000000
Cupania rubiginosa	points	0	120	2631	1.000000
Cupania rubiginosa	points	0	120	2639	1.000000
Cupania rubiginosa	points	0	120	2746	1.000000
Cupania rubiginosa	points	0	120	2749	1.000000
Cupania rubiginosa	points	0	120	2750	1.000000
Cupania rubiginosa	points	0	120	2751	1.000000
Cupania rubiginosa	points	0	120	2752	1.000000
Cupania rubiginosa	points	0	120	2756	1.000000
Cupania rubiginosa	points	0	120	2866	1.000000
Cupania rubiginosa	points	0	120	2872	1.000000
Cupania rubiginosa	points	0	120	2987	1.000000
Cupania rubiginosa	points	0	120	3211	1.000000
Cupania scrobiculata	points	0	120	1554	1.000000
Cupania scrobiculata	points	0	120	1555	1.000000
Cupania scrobiculata	points	0	120	1556	1.000000
Cupania scrobiculata	points	0	120	1557	1.000000
Cupania scrobiculata	points	0	120	1669	1.000000
Cupania scrobiculata	points	0	120	1670	1.000000
Cupania scrobiculata	points	0	120	1671	1.000000
Cupania scrobiculata	points	0	120	1672	1.000000
Cupania scrobiculata	points	0	120	1789	1.000000
Cupania scrobiculata	points	0	120	1793	1.000000
Cupania scrobiculata	points	0	120	1906	1.000000
Cupania scrobiculata	points	0	120	1908	1.000000
Cupania scrobiculata	points	0	120	1909	1.000000
Cupania scrobiculata	points	0	120	1910	1.000000
Cupania scrobiculata	points	0	120	1911	1.000000
Cupania scrobiculata	points	0	120	1913	1.000000
Cupania scrobiculata	points	0	120	1914	1.000000
Cupania scrobiculata	points	0	120	2028	1.000000
Cupania scrobiculata	points	0	120	2029	1.000000
Cupania scrobiculata	points	0	120	2030	1.000000
Cupania scrobiculata	points	0	120	2031	1.000000
Cupania scrobiculata	points	0	120	2032	1.000000
Cupania scrobiculata	points	0	120	2033	1.000000
Cupania scrobiculata	points	0	120	2034	1.000000
Cupania scrobiculata	points	0	120	2035	1.000000
Cupania scrobiculata	points	0	120	2036	1.000000
Cupania scrobiculata	points	0	120	2147	1.000000
Cupania scrobiculata	points	0	120	2148	1.000000
Cupania scrobiculata	points	0	120	2150	1.000000
Cupania scrobiculata	points	0	120	2151	1.000000
Cupania scrobiculata	points	0	120	2152	1.000000
Cupania scrobiculata	points	0	120	2153	1.000000
Cupania scrobiculata	points	0	120	2154	1.000000
Cupania scrobiculata	points	0	120	2155	1.000000
Cupania scrobiculata	points	0	120	2267	1.000000
Cupania scrobiculata	points	0	120	2268	1.000000
Cupania scrobiculata	points	0	120	2271	1.000000
Cupania scrobiculata	points	0	120	2272	1.000000
Cupania scrobiculata	points	0	120	2274	1.000000
Cupania scrobiculata	points	0	120	2275	1.000000
Cupania scrobiculata	points	0	120	2276	1.000000
Cupania scrobiculata	points	0	120	2277	1.000000
Cupania scrobiculata	points	0	120	2386	1.000000
Cupania scrobiculata	points	0	120	2388	1.000000
Cupania scrobiculata	points	0	120	2389	1.000000
Cupania scrobiculata	points	0	120	2393	1.000000
Cupania scrobiculata	points	0	120	2394	1.000000
Cupania scrobiculata	points	0	120	2395	1.000000
Cupania scrobiculata	points	0	120	2396	1.000000
Cupania scrobiculata	points	0	120	2397	1.000000
Cupania scrobiculata	points	0	120	2507	1.000000
Cupania scrobiculata	points	0	120	2508	1.000000
Cupania scrobiculata	points	0	120	2512	1.000000
Cupania scrobiculata	points	0	120	2515	1.000000
Cupania scrobiculata	points	0	120	2516	1.000000
Cupania scrobiculata	points	0	120	2517	1.000000
Cupania scrobiculata	points	0	120	2518	1.000000
Cupania scrobiculata	points	0	120	2626	1.000000
Cupania scrobiculata	points	0	120	2627	1.000000
Cupania scrobiculata	points	0	120	2628	1.000000
Cupania scrobiculata	points	0	120	2629	1.000000
Cupania scrobiculata	points	0	120	2630	1.000000
Cupania scrobiculata	points	0	120	2631	1.000000
Cupania scrobiculata	points	0	120	2632	1.000000
Cupania scrobiculata	points	0	120	2633	1.000000
Cupania scrobiculata	points	0	120	2747	1.000000
Cupania scrobiculata	points	0	120	2748	1.000000
Cupania scrobiculata	points	0	120	2749	1.000000
Cupania scrobiculata	points	0	120	2750	1.000000
Cupania scrobiculata	points	0	120	2751	1.000000
Cupania scrobiculata	points	0	120	2752	1.000000
Cupania scrobiculata	points	0	120	2757	1.000000
Cupania scrobiculata	points	0	120	2863	1.000000
Cupania scrobiculata	points	0	120	2864	1.000000
Cupania scrobiculata	points	0	120	2865	1.000000
Cupania scrobiculata	points	0	120	2866	1.000000
Cupania scrobiculata	points	0	120	2867	1.000000
Cupania scrobiculata	points	0	120	2868	1.000000
Cupania scrobiculata	points	0	120	2873	1.000000
Cupania scrobiculata	points	0	120	2981	1.000000
Cupania scrobiculata	points	0	120	2988	1.000000
Cupania scrobiculata	points	0	120	3101	1.000000
Cupania scrobiculata	points	0	120	3212	1.000000
Cupania scrobiculata	points	0	120	3317	1.000000
Cupaniopsis anacardioides	points	0	120	2698	1.000000
Cupaniopsis anacardioides	points	0	120	2812	1.000000
Cupaniopsis anacardioides	points	0	120	2813	1.000000
Cupaniopsis anacardioides	points	0	120	2814	1.000000
Cupaniopsis anacardioides	points	0	120	2816	1.000000
Cupaniopsis anacardioides	points	0	120	2925	1.000000
Cupaniopsis anacardioides	points	0	120	2926	1.000000
Cupaniopsis anacardioides	points	0	120	2927	1.000000
Cupaniopsis anacardioides	points	0	120	2928	1.000000
Cupaniopsis anacardioides	points	0	120	2929	1.000000
Cupaniopsis anacardioides	points	0	120	2931	1.000000
Cupaniopsis anacardioides	points	0	120	2932	1.000000
Cupaniopsis anacardioides	points	0	120	3040	1.000000
Cupaniopsis anacardioides	points	0	120	3043	1.000000
Cupaniopsis anacardioides	points	0	120	3044	1.000000
Cupaniopsis anacardioides	points	0	120	3045	1.000000
Cupaniopsis anacardioides	points	0	120	3046	1.000000
Cupaniopsis anacardioides	points	0	120	3047	1.000000
Cupaniopsis anacardioides	points	0	120	3048	1.000000
Cupaniopsis anacardioides	points	0	120	3159	1.000000
Cupaniopsis anacardioides	points	0	120	3160	1.000000
Cupaniopsis anacardioides	points	0	120	3270	1.000000
Cupaniopsis anacardioides	points	0	120	3271	1.000000
Cupaniopsis anacardioides	points	0	120	3272	1.000000
Cupaniopsis anacardioides	points	0	120	3377	1.000000
Cupaniopsis anacardioides	points	0	120	3378	1.000000
Cupaniopsis anacardioides	points	0	120	3379	1.000000
Cupaniopsis anacardioides	points	0	120	3483	1.000000
Cupaniopsis anacardioides	points	0	120	3583	1.000000
Cupaniopsis anacardioides	points	0	120	3584	1.000000
Cupaniopsis anacardioides	points	0	120	3678	1.000000
Cupaniopsis anacardioides	points	0	120	3681	1.000000
Cupaniopsis anacardioides	points	0	120	3772	1.000000
Cupaniopsis macropetala	points	0	120	2336	1.000000
Cupaniopsis macropetala	points	0	120	2337	1.000000
Cupaniopsis macropetala	points	0	120	2457	1.000000
Cupaniopsis macropetala	points	0	120	2458	1.000000
Cupaniopsis macropetala	points	0	120	2459	1.000000
Cupaniopsis macropetala	points	0	120	2460	1.000000
Cupaniopsis macropetala	points	0	120	2580	1.000000
Cupaniopsis macropetala	points	0	120	2581	1.000000
Cupaniopsis macropetala	points	0	120	2699	1.000000
Cupaniopsis macropetala	points	0	120	2700	1.000000
Cupaniopsis trigonocarpa	points	0	120	3165	1.000000
Cupaniopsis trigonocarpa	points	0	120	3276	1.000000
Deinbollia pinnata	points	0	120	1813	1.000000
Deinbollia pinnata	points	0	120	1818	1.000000
Deinbollia pinnata	points	0	120	1819	1.000000
Deinbollia pinnata	points	0	120	1930	1.000000
Deinbollia pinnata	points	0	120	1931	1.000000
Deinbollia pinnata	points	0	120	1932	1.000000
Deinbollia pinnata	points	0	120	1933	1.000000
Deinbollia pinnata	points	0	120	1934	1.000000
Deinbollia pinnata	points	0	120	1935	1.000000
Deinbollia pinnata	points	0	120	1936	1.000000
Deinbollia pinnata	points	0	120	1938	1.000000
Deinbollia pinnata	points	0	120	2050	1.000000
Deinbollia pinnata	points	0	120	2051	1.000000
Deinbollia pinnata	points	0	120	2052	1.000000
Deinbollia pinnata	points	0	120	2053	1.000000
Deinbollia pinnata	points	0	120	2054	1.000000
Deinbollia pinnata	points	0	120	2055	1.000000
Deinbollia pinnata	points	0	120	2056	1.000000
Deinbollia pinnata	points	0	120	2057	1.000000
Deinbollia pinnata	points	0	120	2058	1.000000
Deinbollia pinnata	points	0	120	2176	1.000000
Delavaya toxocarpa	points	0	120	879	1.000000
Delavaya toxocarpa	points	0	120	1282	1.000000
Delavaya toxocarpa	points	0	120	1283	1.000000
Delavaya toxocarpa	points	0	120	1285	1.000000
Delavaya toxocarpa	points	0	120	1392	1.000000
Delavaya toxocarpa	points	0	120	1393	1.000000
Delavaya toxocarpa	points	0	120	1394	1.000000
Delavaya toxocarpa	points	0	120	1505	1.000000
Delavaya toxocarpa	points	0	120	1620	1.000000
Diatenopteryx sorbifolia	points	0	120	2630	1.000000
Diatenopteryx sorbifolia	points	0	120	2751	1.000000
Diatenopteryx sorbifolia	points	0	120	2864	1.000000
Diatenopteryx sorbifolia	points	0	120	2870	1.000000
Diatenopteryx sorbifolia	points	0	120	2871	1.000000
Diatenopteryx sorbifolia	points	0	120	2873	1.000000
Diatenopteryx sorbifolia	points	0	120	2981	1.000000
Diatenopteryx sorbifolia	points	0	120	2982	1.000000
Diatenopteryx sorbifolia	points	0	120	3093	1.000000
Diatenopteryx sorbifolia	points	0	120	3094	1.000000
Diatenopteryx sorbifolia	points	0	120	3096	1.000000
Diatenopteryx sorbifolia	points	0	120	3097	1.000000
Diatenopteryx sorbifolia	points	0	120	3098	1.000000
Diatenopteryx sorbifolia	points	0	120	3099	1.000000
Diatenopteryx sorbifolia	points	0	120	3205	1.000000
Diatenopteryx sorbifolia	points	0	120	3207	1.000000
Diatenopteryx sorbifolia	points	0	120	3208	1.000000
Diatenopteryx sorbifolia	points	0	120	3209	1.000000
Diatenopteryx sorbifolia	points	0	120	3210	1.000000
Diatenopteryx sorbifolia	points	0	120	3211	1.000000
Diatenopteryx sorbifolia	points	0	120	3212	1.000000
Diatenopteryx sorbifolia	points	0	120	3316	1.000000
Diatenopteryx sorbifolia	points	0	120	3317	1.000000
Diatenopteryx sorbifolia	points	0	120	3318	1.000000
Diatenopteryx sorbifolia	points	0	120	3623	1.000000
Dictyoneura obtusa	points	0	120	2337	1.000000
Dictyoneura obtusa	points	0	120	2338	1.000000
Dictyoneura obtusa	points	0	120	2343	1.000000
Dictyoneura obtusa	points	0	120	2458	1.000000
Dictyoneura obtusa	points	0	120	2459	1.000000
Dictyoneura obtusa	points	0	120	2460	1.000000
Dictyoneura obtusa	points	0	120	2463	1.000000
Dictyoneura obtusa	points	0	120	2580	1.000000
Dictyoneura obtusa	points	0	120	2581	1.000000
Dictyoneura obtusa	points	0	120	2582	1.000000
Dictyoneura obtusa	points	0	120	2698	1.000000
Dictyoneura obtusa	points	0	120	2700	1.000000
Dictyoneura obtusa	points	0	120	2701	1.000000
Dilodendron costaricense	points	0	120	1789	1.000000
Dilodendron costaricense	points	0	120	1906	1.000000
